date,ipi_log_d12,ipi_manufacturing_log_d12,ipi_mining_log_d12,ipi_water_electro_gas_log_d12,pi_agriculture_log_d12,pv_eggs_log_d12,pv_meat_log_d12,pv_milk_log_d12,comm_freight_log_d12,rail_load_log_d12,constr_vol_log_d12,build_comis_log_d12,retail_nom_log_d12,retail_nom_food_log_d12,retail_nom_nonfood_log_d12,retail_real_log_d12,retail_real_food_log_d12,retail_real_nonfood_log_d12,market_service_vol_real_log_d12,cpi_log_d12,wholesale_nom_log_d12,wholesale_real_log_d12,loans_deposits_log_d12,credit_debt_log_d12,credit_debt_overdue_log_d12,credit_debt_overdue_gov_log_d12,credit_debt_overdue_suppliers_log_d12,debit_debt_log_d12,debit_debt_overdue_log_d12,debit_debt_overdue_customers_log_d12,wage_debt_overdue_log_d12,ppi_coal_log_d12,ppi_diesel_log_d12,ppi_gas_log_d12,ppi_gasoline_log_d12,ppi_oil_log_d12,ppi_residual_log_d12,ppi_animal_husbandry_log_d12,ppi_eggs_log_d12,ppi_meat_log_d12,ppi_milk_log_d12,ppi_poultry_log_d12,pi_inv_log_d12,pi_inv_construction_log_d12,pi_freight_log_d12,cpi_alchohol_log_d12,cpi_food_log_d12,cpi_nonfood_log_d12,cpi_services_log_d12,labor_demand_log_d12,un_log_d12,un_workload_log_d12,wage_nom_log_d12,wage_real_log_d12,brent_log_d12,neer_log_d12,reer_log_d12,miacr_log_d12,m0_log_d12,m1_log_d12,m2_log_d12,ex_usd_log_d12,im_usd_log_d12
2001-11-01,0.05609455727403301,0.06634702233617062,0.05627614455188645,-0.01531409593308286,0.545026420906642,0.062458156708876444,0.003050332817623236,0.08151998879235034,0.03767902680400592,0.007773498333381035,0.2959647020186451,,0.2523720698390415,0.24284958358495867,0.2604231444791463,0.11399735909999009,0.08724337270019245,0.13795093884286036,-0.009301758245398695,0.1724154012082053,,,0.405868822284015,0.19845430553260357,0.017044993164306632,-0.03425194587273417,0.06905570331757804,0.27417199398149084,0.09192624220646195,0.13223189003592584,-0.0919482140920529,0.2758476148047775,-0.007255645126003074,0.5990662572103496,-0.1604429954950728,0.03439492478788431,-0.29415280474230165,0.23437811945781384,0.12160713209478669,0.35455558256103714,0.21049243376065085,0.1946169344112203,0.15475318826161377,0.16929507680554323,0.37817219195402085,0.12034076656216008,0.16183533674101724,0.1243059283182193,0.31723542195988763,0.17293947696066425,-0.10763066419236544,-0.10256204164602778,0.35531836231585334,0.18607513618760407,-0.5489204988186742,-0.05196807490376898,0.0884823156394603,0.5505790374815192,,,,-0.18432377043506953,0.16744504783383007
2001-12-01,0.01593619754478759,-0.008554285836947173,0.0453253133651339,0.027029232121725144,0.5989346217424574,0.02989759305618911,0.004719215931646481,0.07501335926853425,0.0009641652683285429,-0.04995363143272957,0.29775441510538414,,0.24471886605898696,0.23412996992776414,0.25398141979990374,0.10618142699703714,0.07524665641256068,0.13443599673541584,-0.0376858775628337,0.17241540120820442,,,0.3994427489640424,0.18532793873805709,-0.007280655484419363,-0.09820119078002687,0.0566124558651504,0.2701679132380148,0.09468494097746749,0.129784411369668,-0.05628126494880625,0.22078783762175025,-0.08657516435522972,0.4933731738147644,-0.20626961413261036,-0.02754272463758145,-0.45760311604728,0.21423355336534744,0.12569468516372329,0.33337074042714576,0.18640993421599283,0.15708879179579682,0.13512547278117282,0.14194962291501412,0.32657924216793344,0.1193511573769932,0.16379420122635047,0.12133709882441845,0.3152649779725891,0.1664393305454448,-0.14077255388108245,-0.07492920840190109,0.40623616063300894,0.2345445819450509,-0.31587521890149217,-0.03736134661430768,0.1040835986580424,1.0656908089428159,,,,-0.20658507690831485,0.17653548110180495
2002-01-01,0.03664538450934973,0.023706576381274047,0.052545561338621205,0.036133999114644766,0.6135761717354056,0.07703131767433469,0.05214945882341038,0.10778391999428205,0.033967994651022515,-0.05637058926920968,0.18130166889320876,,0.2339063198944027,0.2629831721152831,0.20807405289636893,0.09628035601432572,0.1062088820165279,0.08987416867550468,0.03945515727400206,0.17532943921005462,0.19930315269493182,0.7461559470437749,0.3707281874482513,0.07933606551535632,-0.09334835920982254,-0.15305666587648936,-0.07287007558029757,0.09785308256384884,0.01024336741476084,0.03703461165151101,-0.05670559933027164,0.24238579753660439,-0.2981022841892038,0.5818613968827426,-0.25029621789334655,-0.12835629051064057,-0.5044774567739889,0.18891574538105793,0.13583981940362655,0.27296740021198396,0.1382284937327114,0.16498549312028388,0.13709010995533788,0.13998305394297272,0.2544301344995441,0.11836835631508524,0.1618543364085232,0.11936276452069983,0.34261227390948434,0.13453089295760634,-0.15246859364427356,0.0327702841314963,0.3190190504558723,0.14454304961103936,-0.2770698336054096,-0.011234615115101931,0.1312761612376594,0.6042219273880314,0.3319262304670252,0.30885049688925914,0.3355778932828395,-0.217014829372836,0.14255388743822905
2002-02-01,0.029365061141223947,0.018792561578845124,0.06568923357917189,-0.01086605493253856,0.6495198175959223,0.08230449415586083,0.049089610196523026,0.061908154273485394,0.05947137635139921,0.002500001302085053,0.14432816035473994,,0.21385843353852962,0.22868373168982536,0.20074933345220458,0.08512970829481592,0.08582081597786573,0.08684844775896838,0.05791722011373768,0.1645185231058388,0.18199075546389576,0.6466263516967423,0.3906844532453011,0.08457186853471477,-0.10332260991890596,-0.1849397239024393,-0.05130040774964595,0.10322206763151165,0.011131840368843626,0.02209115964823738,0.017360213533349267,0.2477043160568071,-0.3667759081013653,0.8209805520698295,-0.3195789811265364,-0.25265545034053005,-0.5510943981021965,0.14926734116972007,0.06957333112172925,0.2406478461694963,0.11664278467765143,0.049832091694124614,0.127237813512326,0.12521173662266083,0.4265432518751062,0.11935894579678141,0.14612146518962366,0.11441470890333072,0.3271530288372704,0.08690172185491818,-0.174353387144778,0.09946079353063819,0.33862219713762,0.17566589353162243,-0.3045508259495433,-0.015158527462999949,0.11508306776577104,0.05664944910947067,0.33895232206497994,0.28525918430350305,0.32672634096411013,-0.21135422205748533,0.078995587159012
2002-03-01,0.026611502724041003,0.0062588254315878444,0.07203846125783109,0.0013789960275616409,0.6881346537237008,0.0681114258591462,0.04794782240967255,0.020090438494022145,0.05322069620491021,-0.015384918839480122,0.14107859825990543,,0.20974359131944276,0.22824003122069403,0.19321288506802148,0.09073719962376092,0.0979083643592471,0.08497051293476865,0.041594246081806396,0.1566367089035854,0.21684037445707904,0.6931463673316349,0.35971871779827147,0.13333146613528868,-0.06940599111732837,-0.19372368397654238,-0.011293478461507966,0.1469599524323506,-0.07845202442358445,-0.10935406984798313,0.03217317524643626,0.21056476910735,-0.39545013740666235,0.8138532658924316,-0.3654945397781262,-0.2500437800794506,-0.4945339361678043,0.11455884976899267,0.003147130843019319,0.22659740743810453,0.07184235380386284,0.05021384294179576,0.12130307799251128,0.11928871831953813,0.4255447495455167,0.11935894579678141,0.13129173221857293,0.10847409737321012,0.3300501819984225,0.07167608624454314,-0.14715764433628786,0.13640350793091205,0.3074747767011887,0.1507683419098953,-0.03319806940959591,-0.043551784845300645,0.08087355480770242,0.3931609243028702,0.33731958502418813,0.2711390726105778,0.3151076262864114,-0.05344598748002838,0.09221385477452593
2002-04-01,0.038111890844358065,0.03800752374616945,0.01688664118275085,0.05160388067265398,0.7035938987959156,0.0542111113385122,0.06331227941432704,0.003893580519132911,0.05369762333581729,0.003384097984240775,0.15168458733206514,,0.21120892237421263,0.23557726406881496,0.18962085927556682,0.09373270860355909,0.11200728873874866,0.07802948358053285,0.04257033205486227,0.15072536164052774,0.21342741171411195,0.6756907105202936,0.3456929595638165,0.12692572319916984,-0.0908193122118206,-0.2494698347212223,-0.009517586715918291,0.1138824838413921,-0.11303605423675656,-0.15116036361601015,0.04672369643868102,0.13415001312058816,-0.34881187235423106,0.9052136955352479,-0.4205204011590151,-0.22660213045741173,-0.345453043738142,0.07595930287530006,-0.04784170898579454,0.1761869743672051,0.010702022193999738,-0.053270564602218684,0.12130307799251128,0.11928871831953902,0.4344866869211774,0.11935894579678141,0.11948057129022871,0.10748252565091398,0.3261515415827656,0.029558802241544058,-0.12883287184296854,0.19970104542981204,0.3408125423790338,0.19130073917516288,0.002724267106162248,-0.06813643208121434,0.05226509427327031,-0.025533302005164682,0.3258539419493536,0.2558009275650077,0.3056085623132754,0.11262624139582833,0.16193122685838546
2002-05-01,-0.003924026259509716,-0.05004933164501413,0.06767880802285564,0.034598892751696475,0.6958268694582559,0.050128419026068016,0.07024404462483425,0.007107739054076134,0.050073831612959196,0.018858018634396068,0.16261489418284425,,0.1792430525668669,0.2135400629590949,0.14868319764512528,0.060547159617905244,0.08980657875855602,0.0349150367709008,0.03662383286713489,0.1497425605786198,0.14259834316619546,0.6414575388780515,0.3456391608743088,0.10242219431979471,-0.09768489654357015,-0.2461581909065167,-0.05980541576417053,0.10394435876801111,-0.09977771176807426,-0.1389099672381393,-0.01434851785308311,0.19623609839428546,-0.14078931194904598,0.8805065313838574,-0.22711361368793526,-0.19001485693026332,0.20759885844912507,0.05259612747670683,-0.044730877777446665,0.15389255535820823,-0.01940951977621097,-0.057335849364779534,0.127237813512326,0.13114656477032227,0.4098427586374287,0.11737284782515278,0.11948057129022871,0.1104513551447166,0.3182619543076033,-0.014570437465877717,-0.11054187439982366,0.2571701306950569,0.315532280240566,0.1656583085618255,-0.11043636908661592,-0.09319128973687985,0.03041306349533901,-0.2644654208761159,0.3379489782137268,0.22215762802681027,0.2897487596342163,0.0004934616433729389,0.02371652661731538
2002-06-01,0.02101492208774225,-0.013824127471530723,0.07652407453782217,0.05219465464207573,0.6791516424636166,0.02281250908859711,0.08455738802806323,0.002222497519353439,0.04826145780543012,0.03267896422302119,0.16372013084340864,,0.18641428618091904,0.21026518685591267,0.1656157735674677,0.07439505647669886,0.10780706478217716,0.04667987835048759,0.01944783809612538,0.13885675293336863,0.1253906103807756,0.5829042301264771,0.33103533002447705,0.14820569725647026,-0.09646330538253967,-0.27295214922071676,-0.03616123739999999,0.1275347910354654,-0.06989916552212971,-0.1148543993781459,-0.007452321675536666,0.06682249624540226,-0.01455039944372949,0.4362367667749183,0.034927881059577004,-0.050167258718019525,0.41641719736148186,0.022835080315875445,-0.06279307433875658,0.11491453391485962,-0.04881374935322036,-0.05936174854486964,0.13120607268794693,0.13609952189917074,0.35540755208241226,0.11340852152324299,0.09667343497375036,0.11540922350550264,0.3094426908735217,-0.0358000598944157,-0.1251631429540061,0.2872093709539696,0.30608657444179066,0.1675486682929943,-0.14545134593267273,-0.13370254189227015,-0.019784190038167893,-0.7043562650946651,0.3266393157049743,0.25012396612200316,0.31353993255366497,-0.1117259258301253,0.057145990785244294
2002-07-01,0.05600391393780768,0.048112126322130244,0.06144367564675335,0.049219937525332824,0.5703189010950416,-0.009445170571519057,0.033825096153644374,-0.004078516996957049,0.07059479413628456,0.04616204176316252,0.17320295257751983,,0.21665548337867246,0.21082306692616903,0.22178823147719928,0.10080245894251849,0.10004003544451745,0.10175771112668563,0.020415424044861297,0.14084482515875507,0.16733531012796377,0.5384103791278507,0.32112315134833214,0.11485450507189121,-0.13163464813294024,-0.29409432157364623,-0.08397730410284421,0.10435137448745202,-0.12580028856332692,-0.13285127283087395,0.042867439672910734,-0.0326559629740526,-0.02588777095212791,0.29644637044536903,0.12998952077478876,0.09665111195295584,0.4363087739756697,0.005496553153602868,-0.004606180414897132,0.09218693950901624,-0.08053726752535795,-0.013795418966221717,0.1361492364854664,0.1489392044622111,0.2870697739696908,0.10745612299594853,0.10467347764082646,0.11640375367201106,0.29869515214994014,-0.05721033357205485,-0.13858616328614648,0.3133275197974248,0.3122731747133898,0.17048840583392,0.04489333776501603,-0.1580322554981466,-0.04162626870619501,0.7072209077716074,0.3084949667488859,0.24117661169240723,0.3042768805196481,0.14477221141719454,0.21910410183910933
2002-08-01,0.0520552414823916,0.03628932851107436,0.07445036226126422,0.050181014004883284,0.36437015379470417,-0.012285166794578473,0.02066189206395741,-0.009258026568963018,0.06153815677408403,0.050521221333149846,0.17856391968112195,,0.20012434065941864,0.19314710229887666,0.20602993403870418,0.08563629147110774,0.08374834784633212,0.08674804847612094,0.023384253538663025,0.14184432549183779,0.22155659488010926,0.5682912203388932,0.32022247646635904,0.12133753257309188,-0.12312082237416266,-0.3112250193636834,-0.06556891793146757,0.10677879337469243,-0.11043827966234421,-0.1366917937979526,0.05084340271299759,0.056239718322875554,-0.08342142498890581,0.2980448594873275,0.1945220689871725,0.1761295865460335,0.39681617749324616,0.003508480928217317,0.0916259876578529,0.5467503728386465,-0.08804547999750412,-0.06262554157744127,0.13317156679154163,0.1489392044622111,0.2364260411509358,0.10348392313551447,0.10467347764082646,0.11541119775925957,0.30064827777082215,-0.05986601977517836,-0.16598513747426114,0.3184537311185345,0.2898272816925491,0.14729018953660145,0.037076671790092774,-0.11943949394563624,-0.003199623515385497,-0.3992345583575283,0.29646452350018127,0.22571806506417857,0.2915999148169597,0.10348895118591983,0.11788431686374246
2002-09-01,0.04205515814780725,0.025116027912949868,0.05737310144307095,0.07699227145554044,0.2767449301597633,0.006255164428369042,0.02739897418811399,-0.006211200092640645,0.0711024597894454,0.046060773376534137,0.17277819874705447,,0.20489169093843973,0.20856410155105287,0.20179936375352625,0.09363633413818384,0.10463423882616674,0.08473799754809708,0.03679342815363018,0.1398542750838292,0.23086233889521157,0.6168535162152118,0.31785700272898776,0.13322703543316905,-0.1227011766799162,-0.29521303865294524,-0.06306888612051864,0.1280213622747901,-0.07533622205224777,-0.12684740842957076,0.03777314263719589,0.06376661835898911,-0.07554107711800562,0.31015492830383984,0.1971878634280415,0.18455690819577342,0.31937780326191323,0.00449321759075616,0.12249789617372464,0.05957607623767025,-0.08480505202712152,-0.14170040296792585,0.13515569442658837,0.15389216159105956,0.2354265408178522,0.098521133793386,0.09964075438621656,0.11244236826545784,0.30259569805521735,-0.07444452518082745,-0.11054187439982366,0.3448802058715019,0.2834882687109932,0.14428868653284432,0.10301584869857194,-0.11353264551052522,0.000833382987694975,-0.340741692821966,0.2922100849130871,0.2095114025241518,0.28310632318887397,0.14043726216473296,0.21026092548319575
2002-10-01,0.030902626197332417,0.0031371211941744193,0.07025094161956336,0.06386600354132721,0.35564569412121827,0.017070115771603334,0.03896596853338341,0.04006566461884553,0.044278845391080957,0.037740327982846544,0.16087236721861853,,0.20351369526932306,0.2037881083612536,0.20328849800423043,0.09557431924086224,0.10071266517298394,0.08953416981158924,0.020793086807189276,0.1398542750838292,0.25507738757819,0.6440045052811625,0.31544863024831304,0.12894427496540928,-0.1111466756522761,-0.20681016804303898,-0.0775665078000829,0.1279924164751023,-0.06424318171981191,-0.147403213854159,0.03598089280432326,0.004228336109521003,-0.03759988633057887,0.2650132726390684,0.26592068593342155,0.23904173932841033,0.32211347339128427,-0.00622291028608668,0.07434004456135401,0.030146658646408753,-0.13788162511239044,-0.11287025278553031,0.12725051491947514,0.14305995326169985,0.16847994219911477,0.09355834445125666,0.09864721232733853,0.10848588437038309,0.3084665564050013,-0.0892930359842996,-0.059188871390330355,0.35579890358485233,0.2789671090855883,0.13938431181775535,0.2932652888000966,-0.11519953846667974,-0.0017683470567417814,-0.10801324406057833,0.23669622777135135,0.19268337790770484,0.26746500825085295,0.22600266270221958,0.1967951410012958
2002-11-01,0.0063865873206392365,-0.023138694208108213,0.03184456075883979,0.06122166528823669,0.38707157038131434,0.01568809676456162,0.03000225030379866,0.043606685096535536,0.05428530731447179,0.04117591418418609,0.167166047939328,,0.2016312180602533,0.19206272584950668,0.20958048476658941,0.09259664954693747,0.08388891359506978,0.09749441084997823,0.027775658818320004,0.1418247190711277,0.26889553823982215,0.7134387804389322,0.30736597720241043,0.11359733212965217,-0.11743227350764762,-0.18490825778809938,-0.09787692924441416,0.15380619968743758,-0.08476964888628213,-0.15121686117273114,0.0324361962861488,0.05641408928009195,0.004712359005035083,0.24981179839637147,0.20403763832168842,0.26914327557420226,0.3435505202048095,-0.007191433364216238,0.07001016557264883,0.003784640696755659,-0.048064417486267885,-0.10004213887830105,0.1232940310244004,0.14009405884832127,0.16847994219911477,0.08661731509702175,0.10552009161510068,0.10650568570352181,0.31239969815183866,-0.08999645383308241,-0.011428695823623158,0.34528097335167907,0.271481112342304,0.13138426915067924,0.2582642177234775,-0.13492785462528012,-0.019379313393300457,-1.2017965249033407,0.24083916369170666,0.19549722074613118,0.27042827028775474,0.11049918876699216,0.12096297746290041
2002-12-01,0.03901904134953771,0.011604254235765055,0.058512807841001546,0.08579292601874222,0.33215581278520023,0.02902961467511389,0.05762911283663641,0.04169556242851158,0.09317608167368352,0.07402481552816997,0.1779547376276147,,0.19645075622227726,0.19334988783543317,0.1991286751103365,0.08910319621237761,0.08388891359506978,0.09131337571854381,0.04584557511899057,0.14083998240858797,0.2935506180741623,0.8147912746992194,0.2954944226401066,0.13295508079728258,-0.08511935000670157,-0.13845706161840443,-0.0597049520041919,0.1317819654175718,-0.10059564119787101,-0.15792031779903848,0.04147145155678622,0.07713572888222764,0.02276588388019185,0.2699196161119408,0.160885971893185,0.2488735083959437,0.39223240084159006,-0.000431388306497027,0.07803400261245574,-0.01851362533584755,-0.051313942532830836,-0.11632740269089936,0.12130990338935455,0.13811189764432985,0.16748044186603117,0.08463515389303122,0.10747512645090396,0.10452155806847419,0.30943673302118224,-0.08098264570683256,0.04546237407675768,0.3271499706243066,0.23396346544335955,0.0962929493394089,0.414863173556427,-0.13258926960249884,-0.019588920315510627,-1.5674737133350685,0.2704501699000925,0.23758934847931457,0.294374858413347,0.305476476728721,0.11864368119361934
2003-01-01,0.04654191401252472,0.017257180538552852,0.09880022990367987,0.06338873026489455,0.29765263670552944,0.011528511962378474,0.07061756721395351,0.01697135102585534,0.08845542056186328,0.11203919447713151,0.24134425596105613,,0.19582660485151226,0.16699459095460867,0.22144719806603153,0.09034620445197472,0.06293928728353304,0.11260409852742548,0.061470893022071316,0.13402730399108087,0.33546962075917097,0.9790943259904958,0.3175072990963459,0.13711474615449326,-0.0658292007672836,-0.1980857604925177,0.010367326557761736,0.1381077656930252,-0.1624324704288851,-0.25667393145266093,0.02088710720067688,0.08176595469656789,0.18719382075609303,0.08748745412311543,0.22173344532262362,0.2698012037258666,0.5463245667094894,0.0035056246528419877,0.06256288664578058,-0.006353805482149255,-0.0086697393056685,-0.0639572249267708,0.10946376288519133,0.128220620165588,0.2846778945578574,0.0865997910671954,0.10358407095793698,0.10353292724153462,0.280175560902002,-0.06376182206939873,0.057158413839948796,0.265605466548716,0.22229212512399243,0.09505302357608869,0.47347340076645184,-0.1516183729588283,-0.04488081733876115,-0.39300388767035255,0.26796166171406277,0.23081673966574368,0.2805421914650639,0.36382463330328996,0.2589664423789202
